id;1dTrend;5dTrend;20dTrend;LongTrend
3898;0;0;0;2
3899;0;0;0;2
3900;0;0;0;2
3901;0;0;0;2
3902;0;0;0;2
3903;0;0;0;2
3904;0;0;0;2
3905;0;0;0;2
3906;0;0;0;2
3907;0;0;0;2
3908;0;0;0;2
3909;0;0;0;2
3910;0;0;0;2
3911;0;0;0;2
3912;0;0;0;2
3913;0;0;0;2
3914;0;0;0;2
3915;0;0;0;2
3916;1;0;0;2
3917;0;0;0;2
3918;0;0;0;2
3919;0;0;0;2
3920;0;0;0;2
3921;0;0;0;2
3922;0;0;0;2
3923;0;0;0;2
3924;0;0;0;2
3925;0;0;0;2
3926;0;0;0;2
3927;0;0;0;2
3928;0;0;0;2
3929;0;0;0;2
3930;0;0;0;2
3931;0;0;0;2
3932;0;0;0;2
3933;0;0;0;2
3934;0;0;0;2
3935;0;0;0;2
3936;0;0;0;2
3937;0;0;0;2
3938;0;0;0;2
3939;0;0;0;2
3940;0;0;0;2
3941;0;0;0;2
3942;0;0;0;2
3943;0;0;0;2
3944;0;0;0;2
3945;0;0;0;2
3946;0;0;0;2
3947;1;0;0;2
3948;0;0;0;2
3949;0;0;0;2
3950;0;0;0;2
3951;0;0;0;2
3952;1;0;0;2
3953;0;0;0;2
3954;0;0;0;2
3955;0;0;0;2
3956;0;0;0;2
3957;0;0;0;2
3958;0;0;0;2
3959;0;0;0;2
3960;0;0;0;2
3961;0;0;0;2
3962;0;0;0;2
3963;0;0;0;2
3964;0;0;0;2
3965;0;0;1;2
3966;0;0;1;2
3967;0;0;1;2
3968;0;0;1;2
3969;1;1;1;2
3970;0;1;1;2
3971;0;0;1;2
3972;0;0;0;2
3973;0;0;0;2
3974;0;0;1;2
3975;1;0;1;2
3976;0;0;0;2
3977;0;0;0;2
3978;0;0;0;2
3979;0;0;0;2
3980;0;0;0;2
3981;0;0;0;2
3982;0;0;1;2
3983;0;0;0;2
3984;0;0;0;2
3985;0;0;0;2
3986;0;0;0;2
3987;0;0;0;2
3988;0;0;0;2
3989;0;0;0;2
3990;0;2;0;2
3991;0;2;0;2
3992;0;2;0;2
3993;0;2;0;2
3994;0;0;0;2
3995;0;0;0;2
3996;0;0;0;2
3997;0;0;0;2
3998;0;0;0;2
3999;0;0;0;2
4000;0;0;0;2
4001;0;0;0;2
4002;0;0;0;2
4003;0;0;0;2
4004;0;0;0;2
4005;0;0;0;2
4006;0;0;0;2
4007;0;0;0;2
4008;0;0;1;2
4009;0;0;1;2
4010;0;0;1;2
4011;0;0;1;2
4012;0;0;1;2
4013;0;0;1;2
4014;0;0;1;2
4015;0;0;1;2
4016;0;0;1;2
4017;0;0;1;2
4018;0;0;1;2
4019;0;0;1;2
4020;0;0;1;2
4021;0;0;1;2
4022;0;0;1;2
4023;0;0;1;2
4024;0;0;1;2
4025;0;1;1;2
4026;0;1;1;2
4027;1;1;1;2
4028;0;1;1;2
4029;0;0;1;2
4030;0;0;1;2
4031;0;0;1;2
4032;0;0;1;2
4033;0;0;1;2
4034;0;0;1;2
4035;0;0;1;2
4036;0;0;1;2
4037;0;0;1;2
4038;0;0;1;2
4039;0;0;1;2
4040;0;0;1;2
4041;0;0;1;2
4042;0;0;1;2
4043;0;0;1;2
4044;0;0;1;2
4045;1;0;1;2
4046;0;0;1;2
4047;0;0;1;2
4048;0;0;0;2
4049;0;0;0;2
4050;0;0;0;2
4051;1;0;0;2
4052;0;0;0;2
4053;0;0;0;2
4054;0;0;0;2
4055;0;0;0;2
4056;0;0;0;2
4057;0;0;0;2
4058;0;0;0;2
4059;0;0;0;2
4060;0;0;0;2
4061;0;2;0;2
4062;0;2;0;2
4063;0;2;0;2
4064;0;2;0;2
4065;0;0;0;2
4066;0;0;0;2
4067;0;0;0;2
4068;0;0;0;2
4069;0;0;0;2
4070;0;0;0;2
4071;0;0;0;2
4072;0;0;0;2
4073;0;0;0;2
4074;0;0;0;2
4075;0;0;0;2
4076;0;0;0;2
4077;0;0;0;2
4078;0;0;0;2
4079;0;0;0;2
4080;0;0;0;2
4081;1;1;0;2
4082;1;1;0;2
4083;0;0;0;2
4084;0;0;0;2
4085;0;0;0;2
4086;0;0;0;2
4087;0;0;0;2
4088;0;0;0;2
4089;0;0;0;2
4090;0;0;0;2
4091;0;0;0;2
4092;0;0;0;2
4093;0;0;0;2
4094;0;0;0;2
4095;0;0;0;2
4096;0;0;0;2
4097;0;0;0;2
4098;0;0;0;2
4099;0;0;0;2
4100;0;0;0;2
4101;0;0;0;2
4102;0;0;0;2
4103;0;0;0;2
4104;1;0;0;2
4105;1;0;0;2
4106;1;0;0;2
4107;1;0;0;2
4108;0;0;0;2
4109;0;0;0;2
4110;0;0;0;2
4111;0;0;0;2
4112;0;2;1;2
4113;0;2;1;2
4114;0;2;1;2
4115;0;0;1;2
4116;1;0;1;2
4117;0;0;1;2
4118;0;0;1;2
4119;0;0;0;2
4120;0;0;0;2
4121;0;0;1;2
4122;0;0;1;2
4123;0;0;1;2
4124;0;0;1;2
4125;0;0;1;2
4126;1;0;1;2
4127;1;0;1;2
4128;1;1;1;2
4129;1;1;0;2
4130;1;1;1;2
4131;0;1;1;2
4132;0;0;1;2
4133;0;0;0;2
4134;0;0;1;2
4135;0;2;1;2
4136;0;2;1;2
4137;0;2;1;2
4138;0;2;1;2
4139;1;0;1;2
4140;1;0;1;2
4141;1;0;1;2
4142;0;0;1;2
4143;0;0;1;2
4144;0;0;1;2
4145;0;0;1;2
4146;0;0;1;2
4147;1;0;1;2
4148;0;0;1;2
4149;0;0;1;2
4150;0;0;1;2
4151;1;0;1;2
4152;0;0;1;2
4153;0;0;0;2
4154;0;0;0;2
4155;0;0;0;2
4156;1;0;0;2
4157;0;0;0;1
4158;0;0;0;1
4159;0;0;0;1
4160;0;0;0;1
4161;0;0;0;1
4162;0;0;0;1
4163;0;2;1;1
4164;1;0;1;1
4165;0;0;1;1
4166;0;0;1;1
4167;0;0;1;1
4168;0;0;1;1
4169;0;0;1;1
4170;0;0;1;1
4171;0;0;1;1
4172;0;0;1;1
4173;0;0;1;1
4174;0;0;1;1
4175;0;1;1;1
4176;1;1;1;1
4177;1;1;1;1
4178;0;1;1;1
4179;0;0;1;1
4180;0;0;1;1
4181;1;0;1;1
4182;0;0;1;1
4183;0;0;1;1
4184;0;0;1;1
4185;0;0;1;1
4186;0;0;1;1
4187;0;0;1;1
4188;1;0;1;1
4189;0;0;1;1
4190;0;0;1;1
4191;0;0;1;1
4192;0;0;1;1
4193;0;0;1;1
4194;1;0;1;1
4195;0;0;1;1
4196;0;0;1;1
4197;0;0;1;1
4198;0;0;1;1
4199;1;0;1;1
4200;1;0;1;1
4201;0;1;1;1
4202;0;1;1;1
4203;0;0;1;1
4204;0;0;1;1
4205;0;0;1;1
4206;1;0;1;1
4207;0;0;1;1
4208;0;0;1;1
4209;0;0;1;1
4210;0;0;1;1
4211;0;0;1;1
4212;0;0;1;1
4213;0;0;1;1
4214;0;0;1;1
4215;0;0;1;1
4216;0;0;1;1
4217;0;0;1;1
4218;0;0;1;1
4219;0;0;1;1
4220;0;0;1;1
4221;0;0;1;1
4222;0;0;1;1
4223;0;0;1;1
4224;0;2;1;1
4225;0;0;1;1
4226;1;0;1;1
4227;1;0;1;1
4228;1;0;1;1
4229;0;0;1;1
4230;0;0;1;1
4231;0;0;1;1
4232;1;0;1;1
4233;1;0;1;1
4234;0;0;1;1
4235;0;0;1;1
4236;0;0;1;1
4237;0;0;1;1
4238;0;0;0;1
4239;0;0;1;1
4240;0;0;0;1
4241;0;0;0;1
4242;1;0;0;1
4243;1;0;0;1
4244;1;0;0;1
4245;1;0;0;1
4246;0;0;0;1
4247;0;0;0;1
4248;0;0;0;1
4249;0;0;0;1
4250;1;0;0;1
4251;1;0;1;1
4252;0;0;0;1
4253;0;0;1;1
4254;0;2;1;1
4255;0;0;1;1
4256;0;0;1;1
4257;0;0;1;1
4258;0;0;1;1
4259;0;0;1;1
4260;0;0;1;1
4261;0;0;1;1
4262;0;0;1;1
4263;0;0;1;1
4264;0;0;1;1
4265;0;0;1;1
4266;0;1;1;1
4267;0;1;1;1
4268;0;1;1;1
4269;0;1;1;1
4270;0;0;1;1
4271;0;0;1;1
4272;1;0;1;1
4273;0;0;1;1
4274;0;0;1;1
4275;0;0;1;1
4276;0;0;1;1
4277;0;0;1;1
4278;0;0;1;1
4279;0;0;1;1
4280;1;0;1;1
4281;1;0;1;1
4282;0;0;0;1
4283;0;1;0;1
4284;0;0;0;1
4285;0;1;0;1
4286;0;0;0;1
4287;0;0;0;1
4288;0;0;0;1
4289;0;0;1;1
4290;0;0;1;1
4291;0;0;1;1
4292;0;0;1;1
4293;0;0;0;1
4294;1;0;1;1
4295;0;0;0;1
4296;0;0;0;1
4297;0;0;0;1
4298;0;0;1;1
4299;0;2;0;1
4300;0;0;0;1
4301;0;0;1;1
4302;0;0;1;1
4303;0;0;1;1
4304;0;1;1;1
4305;0;1;1;1
4306;0;1;1;1
4307;1;0;1;1
4308;1;0;1;1
4309;0;0;1;1
4310;0;0;1;1
4311;0;0;1;1
4312;0;0;1;1
4313;0;0;1;1
4314;0;0;1;1
4315;1;0;1;1
4316;0;0;1;1
4317;0;0;1;1
4318;0;0;1;1
4319;0;0;1;1
4320;0;0;1;1
4321;0;0;1;1
4322;0;0;1;1
4323;0;1;1;1
4324;0;1;1;1
4325;0;1;1;1
4326;0;1;1;1
4327;0;0;1;1
4328;0;0;1;1
4329;0;0;1;1
4330;1;0;1;1
4331;1;0;1;1
4332;1;0;1;1
4333;1;0;1;1
4334;1;0;1;1
4335;1;0;1;1
4336;0;0;1;1
4337;0;0;1;1
4338;0;0;1;1
4339;0;0;1;1
4340;1;0;1;1
4341;0;0;1;1
4342;0;0;1;1
4343;0;0;1;1
4344;0;0;1;1
4345;0;0;1;1
4346;0;0;1;1
4347;0;0;1;1
4348;0;0;1;1
4349;0;0;1;1
4350;1;0;1;1
4351;1;0;1;1
4352;1;1;1;1
4353;0;1;1;1
4354;0;0;1;1
4355;0;0;1;1
4356;0;0;0;1
4357;0;0;0;1
4358;0;0;0;1
4359;0;0;0;1
4360;0;0;0;1
4361;0;0;0;1
4362;0;0;0;1
4363;0;0;0;1
4364;1;0;0;1
4365;1;0;0;1
4366;1;0;0;1
4367;1;0;0;1
4368;0;0;0;1
4369;0;0;0;1
4370;0;0;0;1
4371;0;0;0;1
4372;0;0;0;1
4373;0;2;1;1
4374;0;2;1;1
4375;0;2;1;1
4376;0;0;1;1
4377;0;0;1;1
4378;0;0;1;1
4379;0;0;1;1
4380;0;0;1;1
4381;0;0;1;1
4382;0;0;1;1
4383;0;0;1;1
4384;0;0;1;1
4385;1;0;1;1
4386;0;1;1;1
4387;0;1;1;1
4388;0;1;1;1
4389;1;1;1;1
4390;1;0;0;1
4391;0;0;0;1
4392;0;0;0;1
4393;0;0;0;1
4394;1;0;0;1
4395;0;0;0;1
4396;0;0;0;1
4397;0;0;0;1
4398;0;0;0;1
4399;1;0;0;1
4400;0;0;0;1
4401;0;0;0;1
4402;0;0;0;1
4403;0;0;0;1
4404;0;0;0;1
4405;0;0;0;1
4406;0;0;0;1
4407;0;2;0;1
4408;0;2;0;1
4409;0;2;0;1
4410;0;0;0;1
4411;0;0;0;1
4412;0;0;0;1
4413;0;0;0;1
4414;0;0;1;1
4415;0;0;1;1
4416;0;0;1;1
4417;0;0;1;1
4418;0;0;1;1
4419;0;0;1;1
4420;0;0;1;1
4421;0;0;1;1
4422;0;0;1;1
4423;0;0;1;1
4424;0;1;1;1
4425;0;0;1;1
4426;1;1;1;1
4427;0;0;1;1
4428;0;0;1;1
4429;0;0;1;1
4430;0;0;1;1
4431;1;0;1;1
4432;1;0;1;1
4433;0;0;1;1
4434;0;0;1;1
4435;0;0;0;1
4436;0;0;0;1
4437;0;0;0;1
4438;0;0;0;1
4439;0;2;0;1
4440;0;0;0;1
4441;0;0;0;1
4442;0;2;0;1
4443;0;0;0;1
4444;0;0;0;1
4445;0;0;0;1
4446;0;0;0;1
4447;0;0;0;1
4448;0;0;0;1
4449;0;0;0;1
4450;0;0;0;1
4451;0;0;0;1
4452;0;0;0;1
4453;0;0;0;1
4454;0;0;0;1
4455;0;2;0;1
4456;0;2;0;1
4457;0;2;0;1
4458;0;2;0;1
4459;0;0;0;1
4460;0;0;0;1
4461;0;0;0;1
4462;0;0;0;1
4463;0;0;0;1
4464;0;0;0;1
4465;0;0;0;1
4466;0;0;0;1
4467;0;0;0;1
4468;0;0;0;1
4469;0;0;0;1
4470;1;0;1;1
4471;1;0;1;1
4472;0;1;1;1
4473;0;0;1;1
4474;0;0;1;1
4475;0;0;1;1
4476;0;0;1;1
4477;0;0;1;1
4478;0;0;1;1
4479;0;0;1;1
4480;0;0;1;1
4481;0;0;1;1
4482;0;0;1;1
4483;0;0;1;1
4484;1;0;1;1
4485;1;0;1;1
4486;0;0;1;1
4487;0;1;1;1
4488;0;1;1;1
4489;0;1;1;1
4490;0;1;1;1
4491;1;0;1;1
4492;0;0;1;1
4493;0;0;1;1
4494;0;0;1;1
4495;0;0;1;1
4496;1;0;1;1
4497;1;0;1;1
4498;0;0;1;1
4499;0;0;1;1
4500;0;0;1;1
4501;0;0;1;1
4502;0;0;1;1
4503;0;0;1;1
4504;0;0;1;1
4505;0;0;1;1
4506;0;0;1;1
4507;0;0;1;1
4508;0;0;1;1
4509;0;0;1;1
4510;0;0;1;1
4511;0;0;1;1
4512;0;0;1;1
4513;0;0;1;1
4514;0;0;1;1
4515;0;0;0;1
4516;0;0;0;1
4517;0;0;0;1
4518;0;0;0;1
4519;0;0;0;1
4520;0;0;0;1
4521;0;0;0;1
4522;0;0;1;1
4523;0;2;0;1
4524;0;2;1;1
4525;0;2;1;1
4526;0;0;1;1
4527;0;0;1;1
4528;0;0;1;1
4529;0;0;1;1
4530;0;0;1;1
4531;0;0;1;1
4532;0;0;1;1
4533;0;0;1;1
4534;0;0;1;1
4535;1;0;1;1
4536;0;0;1;1
4537;0;1;1;1
4538;0;1;1;1
4539;1;1;1;1
4540;0;1;1;1
4541;0;0;1;1
4542;0;0;1;1
4543;0;0;1;1
4544;0;0;1;1
4545;0;0;1;1
4546;1;0;1;1
4547;1;0;1;1
4548;0;0;0;1
4549;0;0;0;1
4550;0;0;0;1
4551;0;0;0;1
4552;0;0;0;1
4553;0;0;0;1
4554;0;0;0;1
4555;1;0;1;1
4556;0;0;0;1
4557;0;1;1;1
4558;0;1;0;1
4559;0;1;0;1
4560;0;1;0;1
4561;0;0;0;1
4562;0;0;0;1
4563;0;0;0;1
4564;0;0;1;1
4565;0;2;1;1
4566;0;2;0;1
4567;0;2;1;1
4568;1;0;1;1
4569;0;0;1;1
4570;0;0;0;1
4571;0;0;0;1
4572;0;0;1;1
4573;0;0;1;1
4574;1;0;1;1
4575;0;0;1;1
4576;0;1;0;1
4577;0;0;0;1
4578;0;0;0;1
4579;0;1;0;1
4580;1;0;0;1
4581;1;0;1;1
4582;0;0;0;1
4583;0;0;0;1
4584;0;0;0;1
4585;0;0;1;1
4586;0;0;1;1
4587;0;0;1;1
4588;0;0;1;1
4589;0;0;1;1
4590;1;0;1;1
4591;0;0;1;1
4592;0;0;1;1
4593;0;2;1;1
4594;0;2;1;1
4595;0;0;1;1
4596;0;0;1;1
4597;0;0;1;1
4598;1;0;1;1
4599;0;0;1;1
4600;0;1;1;1
4601;0;1;1;1
4602;1;1;1;1
4603;0;1;1;1
4604;0;0;1;1
4605;0;0;1;1
4606;0;0;1;1
4607;0;0;1;1
4608;0;0;1;1
4609;0;0;1;1
4610;0;0;1;1
4611;0;0;1;1
4612;0;0;1;1
4613;0;0;1;1
4614;0;0;1;1
4615;0;0;1;1
4616;0;0;1;1
4617;0;0;1;1
4618;0;0;0;1
4619;1;0;1;1
4620;1;0;1;1
4621;1;0;1;1
4622;1;1;1;1
4623;0;1;0;1
4624;0;1;0;1
4625;0;1;1;1
4626;0;0;0;1
4627;0;0;0;1
4628;0;0;1;1
4629;0;0;1;1
4630;0;2;1;1
4631;1;0;1;1
4632;0;2;1;1
4633;0;2;1;1
4634;0;0;1;1
4635;0;0;1;1
4636;0;0;1;1
4637;0;0;1;1
4638;1;0;1;1
4639;1;0;1;1
4640;0;0;1;1
4641;0;0;1;1
4642;0;1;1;1
4643;0;1;0;1
4644;0;1;0;1
4645;0;1;0;1
4646;0;0;0;1
4647;0;0;0;1
4648;0;0;0;1
4649;0;0;0;1
4650;0;0;0;1
4651;0;0;0;1
4652;0;0;0;1
4653;0;0;0;1
4654;0;0;0;1
4655;0;0;0;1
4656;0;0;1;1
4657;0;0;1;1
4658;1;0;1;1
4659;0;0;1;1
4660;0;0;0;1
4661;0;0;0;1
4662;0;0;1;1
4663;0;0;1;1
4664;1;0;1;1
4665;0;0;1;1
4666;0;1;1;1
4667;0;1;1;1
4668;0;1;1;1
4669;0;1;1;1
4670;0;0;1;1
4671;0;0;1;1
4672;0;0;1;1
4673;0;0;1;1
4674;0;0;1;1
4675;1;0;1;1
4676;0;0;1;1
4677;0;0;1;1
4678;0;0;1;1
4679;0;0;1;1
4680;0;0;1;1
4681;0;0;1;1
4682;1;0;1;1
4683;0;0;1;1
4684;0;1;1;1
4685;0;0;1;1
4686;0;0;1;1
4687;0;0;1;1
4688;0;0;1;1
4689;0;0;1;1
4690;0;0;1;1
4691;0;0;1;1
4692;1;0;1;1
4693;0;0;1;1
4694;0;0;1;1
4695;0;0;1;1
4696;0;0;1;1
4697;0;0;1;1
4698;1;0;1;1
4699;1;0;1;1
4700;0;0;1;1
4701;0;0;1;1
4702;0;0;1;1
4703;1;0;1;1
4704;1;0;1;1
4705;1;0;1;1
4706;0;0;1;1
4707;0;0;1;1
4708;0;0;1;1
4709;0;0;1;1
4710;0;0;1;1
4711;0;0;1;1
4712;0;0;1;1
4713;0;1;1;1
4714;0;1;1;1
4715;0;0;1;1
4716;0;0;1;1
4717;0;0;1;1
4718;0;0;1;1
4719;0;0;1;1
4720;0;0;1;1
4721;0;0;1;1
4722;0;0;1;1
4723;1;0;1;1
4724;1;0;1;1
4725;0;0;0;1
4726;0;0;0;1
4727;0;0;0;1
4728;0;0;0;1
4729;0;0;0;1
4730;0;0;0;1
4731;0;0;0;1
4732;1;0;0;1
4733;0;0;0;1
4734;0;0;0;1
4735;0;0;0;1
4736;0;0;0;1
4737;0;2;1;1
4738;0;2;1;1
4739;0;2;1;1
4740;1;0;1;1
4741;0;0;1;1
4742;0;0;1;1
4743;0;0;1;1
4744;0;0;1;1
4745;0;0;1;1
4746;0;0;1;1
4747;0;0;1;1
4748;0;0;1;1
4749;1;0;1;1
4750;1;1;1;1
4751;1;1;1;1
4752;1;1;1;1
4753;0;1;1;1
4754;0;0;1;1
4755;0;0;1;1
4756;0;0;1;1
4757;0;0;1;1
4758;0;0;1;1
4759;0;0;1;1
4760;0;0;1;1
4761;0;0;1;1
4762;0;0;1;1
4763;0;0;1;1
4764;0;0;0;1
4765;1;0;0;1
4766;0;0;0;1
4767;0;0;0;1
4768;0;0;0;1
4769;1;0;0;1
4770;1;0;0;1
4771;0;0;0;1
4772;0;0;0;1
4773;0;0;0;1
4774;0;0;0;1
4775;0;0;0;1
4776;0;2;1;1
4777;0;2;1;1
4778;0;2;1;1
4779;0;2;1;1
4780;0;0;1;1
4781;0;0;1;1
4782;0;0;1;1
4783;0;0;1;1
4784;0;0;1;1
4785;0;0;1;1
4786;0;0;1;1
4787;1;0;1;1
4788;0;0;1;1
4789;0;0;1;1
4790;0;0;1;1
4791;0;0;1;1
4792;1;0;1;1
4793;1;0;1;1
4794;0;0;1;1
4795;0;0;1;1
4796;0;0;1;1
4797;0;0;1;1
4798;0;0;1;1
4799;0;0;1;1
4800;0;0;1;1
4801;0;0;1;1
4802;0;0;1;1
4803;0;0;1;1
4804;1;0;1;1
4805;1;0;1;1
4806;0;0;1;1
4807;0;0;1;1
4808;0;0;1;1
4809;0;0;1;1
4810;0;0;1;1
4811;0;0;1;1
4812;0;0;1;1
4813;0;0;1;1
4814;0;0;1;1
4815;0;0;1;1
4816;0;0;1;1
4817;0;1;1;1
4818;1;1;1;1
4819;1;1;1;1
4820;0;1;1;1
4821;0;0;1;1
4822;0;0;1;1
4823;0;0;1;1
4824;0;0;1;1
4825;0;0;1;1
4826;1;0;1;1
4827;1;0;1;1
4828;1;0;0;1
4829;1;0;0;1
4830;1;0;0;1
4831;0;0;0;1
4832;0;0;0;1
4833;0;0;0;1
4834;0;0;0;1
4835;0;0;0;1
4836;1;0;0;1
4837;0;0;0;1
4838;0;0;1;1
4839;0;0;0;1
4840;0;0;0;1
4841;0;0;0;1
4842;0;0;0;1
4843;0;0;0;1
4844;0;2;1;1
4845;0;2;1;1
4846;0;2;1;1
4847;0;2;1;1
4848;0;0;1;1
4849;0;0;1;1
4850;0;0;1;1
4851;0;0;1;1
4852;1;0;1;1
4853;0;1;1;1
4854;0;1;1;1
4855;0;1;1;1
4856;1;1;1;1
4857;0;0;1;1
4858;0;0;1;1
4859;0;0;1;1
4860;0;0;1;1
4861;0;0;1;1
4862;0;0;1;1
4863;0;0;1;1
4864;0;0;1;1
4865;0;0;1;1
4866;0;0;1;1
4867;0;0;1;1
4868;0;0;1;1
4869;0;0;1;1
4870;1;0;1;1
4871;1;0;1;1
4872;1;0;1;1
4873;1;0;1;1
4874;0;0;1;1
4875;0;0;1;1
4876;0;0;1;1
4877;0;0;1;1
4878;0;0;1;1
4879;0;0;1;1
4880;0;0;1;1
4881;0;0;1;1
4882;0;0;1;1
4883;1;0;1;1
4884;0;0;1;1
4885;0;0;1;1
4886;0;0;1;1
4887;1;0;1;1
4888;1;0;1;1
4889;1;0;1;1
4890;1;0;1;1
4891;1;0;1;1
4892;1;0;1;1
4893;0;0;1;1
4894;0;0;0;1
4895;0;0;0;1
4896;0;0;0;1
4897;0;0;0;1
4898;0;0;0;1
4899;0;0;0;1
4900;0;0;0;1
4901;0;0;0;1
4902;0;0;0;1
4903;0;2;0;1
4904;0;2;0;1
4905;0;2;0;1
4906;0;2;0;1
4907;0;0;0;1
4908;0;0;0;1
4909;0;0;0;1
4910;0;0;0;1
4911;0;0;0;1
4912;0;0;0;1
4913;0;0;0;1
4914;0;0;0;1
4915;0;0;0;1
4916;0;0;0;1
4917;0;0;0;1
4918;0;0;0;1
4919;0;0;0;1
4920;0;0;0;1
4921;0;0;0;1
4922;0;0;0;1
4923;0;0;0;1
4924;0;0;0;1
4925;0;0;0;1
4926;0;0;0;1
4927;0;0;0;1
4928;0;0;0;1
4929;0;0;0;1
4930;0;0;0;1
4931;0;0;0;1
4932;0;0;0;1
4933;0;0;1;1
4934;0;0;0;1
4935;0;0;0;1
4936;0;0;0;1
4937;0;0;0;1
4938;0;0;1;1
4939;0;0;1;1
4940;0;0;0;1
4941;0;0;1;1
4942;0;0;1;1
4943;0;0;1;1
4944;0;0;1;1
4945;0;0;1;1
4946;0;0;1;1
4947;0;0;1;1
4948;0;0;1;1
4949;0;0;0;1
4950;0;1;0;1
4951;0;1;0;1
4952;0;1;1;1
4953;0;0;1;1
4954;0;0;0;1
4955;0;0;1;1
4956;1;0;1;1
4957;1;0;1;1
4958;1;0;1;1
4959;0;0;0;1
4960;0;0;0;1
4961;0;0;0;1
4962;0;0;0;1
4963;0;2;0;1
4964;0;2;0;1
4965;0;2;0;1
4966;0;2;0;1
4967;0;0;1;1
4968;0;0;1;1
4969;0;0;1;1
4970;0;0;1;1
4971;0;0;1;1
4972;0;0;1;1
4973;0;1;1;1
4974;0;1;1;1
4975;0;1;1;1
4976;1;1;1;1
4977;0;0;1;1
4978;0;0;1;1
4979;0;0;1;1
4980;0;0;1;1
4981;0;0;1;1
4982;0;2;1;1
4983;0;2;1;1
4984;0;2;1;1
4985;0;0;1;1
4986;0;0;1;1
4987;0;0;1;1
4988;1;0;1;1
4989;1;1;1;1
4990;1;1;1;1
4991;0;1;1;1
4992;0;1;1;1
4993;0;0;1;1
4994;0;0;1;1
4995;0;0;1;1
4996;0;0;1;1
4997;0;0;1;1
4998;1;0;1;1
4999;1;0;1;1
5000;1;0;1;1
5001;1;0;1;1
5002;1;0;1;1
5003;0;0;1;1
5004;0;0;1;1
5005;0;0;1;1
5006;0;0;1;1
5007;0;0;1;1
5008;0;0;1;1
5009;0;0;1;1
5010;1;0;1;1
5011;0;0;1;1
5012;0;0;1;1
5013;0;0;1;1
5014;0;0;1;1
5015;0;0;1;1
5016;0;0;1;1
5017;0;0;1;1
5018;0;0;1;1
5019;0;0;1;1
5020;0;0;1;1
5021;0;0;1;1
5022;0;2;1;1
5023;0;0;1;1
5024;0;0;1;1
5025;0;0;1;1
5026;0;0;1;1
5027;0;0;1;1
5028;0;0;1;1
5029;1;0;1;1
5030;1;0;1;1
5031;0;0;1;1
5032;0;0;1;1
5033;0;0;1;1
5034;0;0;1;1
5035;0;0;1;1
5036;0;0;1;1
5037;0;0;1;1
5038;0;0;1;1
5039;0;0;1;1
5040;0;0;1;1
5041;0;0;1;1
5042;0;0;1;1
5043;0;0;1;1
5044;0;0;1;1
5045;0;0;0;1
5046;0;0;0;1
5047;0;0;0;1
5048;0;0;0;1
5049;0;0;0;1
5050;0;1;0;1
5051;0;0;0;1
5052;0;0;0;1
5053;0;0;0;1
5054;0;0;0;1
5055;0;0;1;1
5056;0;0;1;1
5057;0;0;1;1
5058;0;0;1;1
5059;0;0;1;1
5060;0;2;1;1
5061;0;2;1;1
5062;0;2;1;1
5063;0;2;1;1
5064;0;0;1;1
5065;0;0;1;1
5066;0;0;1;1
5067;0;0;1;1
5068;0;1;1;1
5069;0;1;1;1
5070;0;1;1;1
5071;0;1;1;1
5072;0;0;1;1
5073;0;0;1;1
5074;0;0;1;1
5075;0;0;1;1
5076;0;0;1;1
5077;0;0;1;1
5078;0;0;1;1
5079;0;0;1;1
5080;0;0;1;1
5081;1;0;1;1
5082;1;0;1;1
5083;0;0;1;1
5084;0;0;1;1
5085;0;0;1;1
5086;0;0;1;1
5087;0;0;1;1
5088;0;0;1;1
5089;0;0;1;1
5090;0;0;1;1
5091;0;0;1;1
5092;0;0;1;1
5093;0;0;1;1
5094;0;0;1;1
5095;0;0;1;1
5096;0;1;1;1
5097;0;1;1;1
5098;0;1;1;1
5099;0;1;1;1
5100;0;0;1;1
5101;0;0;1;1
5102;0;0;1;1
5103;0;0;1;1
5104;0;0;1;1
5105;0;0;1;1
5106;0;0;1;1
5107;0;0;1;1
5108;0;0;0;1
5109;0;0;0;1
5110;0;0;0;1
5111;1;0;0;1
5112;0;0;0;1
5113;0;0;0;1
5114;0;0;0;1
5115;0;0;0;1
5116;0;0;0;1
5117;1;0;1;1
5118;0;0;0;1
5119;0;0;0;1
5120;0;0;0;1
5121;0;0;0;1
5122;0;0;0;1
5123;0;0;0;1
5124;1;0;0;1
5125;0;0;1;1
5126;0;0;1;1
5127;0;0;0;1
5128;0;0;1;1
5129;0;2;1;1
5130;0;0;1;1
5131;0;0;1;1
5132;1;0;1;1
5133;1;0;1;1
5134;1;1;1;1
5135;0;0;1;1
5136;0;0;1;1
5137;0;0;1;1
5138;0;0;1;1
5139;1;0;1;1
5140;1;0;1;1
5141;1;0;1;1
5142;1;0;1;1
5143;0;0;1;1
5144;0;0;1;1
5145;0;0;1;1
5146;0;0;1;1
5147;0;0;1;1
5148;0;2;1;1
5149;1;0;1;1
5150;1;0;1;1
5151;0;0;1;1
5152;0;0;1;1
5153;0;0;1;1
5154;0;0;1;1
5155;0;0;0;1
5156;0;0;0;1
5157;1;0;0;1
5158;1;0;0;1
5159;0;0;0;1
5160;0;0;0;1
5161;0;0;0;1
5162;0;0;0;1
5163;0;0;0;1
5164;0;0;0;1
5165;0;0;1;1
5166;0;0;1;1
5167;0;0;1;1
